id,product_name,brand_name,review,rating,review_votes
126773,BLU LIFE ONE X2 - 4G LTE Unlocked Smartphone - 16GB+2GB RAM - Grey,,"Great cheap smartphone. Especially at this price point, it's more than I expected. After 2 Moto Es, this phone is a welcome upgrade!",4,3
385241,"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",,Great charger,5,1
325566,Samsung Galaxy Note 4 N910A 32GB Unlocked GSM 4G LTE Smartphone Black,Samsung,Great cellphone. The only problem is the battery. It doesnt Last not even one day...,4,1
225511,LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,LG,Great cellphone!! Great packaging by Amazon! ! The phone came in perfect..,5,2
352150,Samsung Galaxy S5 Mini G800h 16gb Hspa+ Unlocked GSM Phone - Blue,Samsung,"Great cell phone, delivered on time and qith all the accesories.i didn t have any problem with the seller.",5,3
56427,"Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",,Great buy!!! I was very worried about buying refurbished but not any more. Looks brand new and works like it too!!! I would buy from Chubbiestech again. Thanks!!!! :),5,1
2572,"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,"Great budget phone, nice screen, pretty quick and very little bloatware, most of what is there can be uninstalled.",5,1
241576,Moto G Play (4th gen.) - Black - 16 GB - Unlocked,,"Great budget phone for your basic necessities. If you just need basic internet, phones, texting then this is the one for you. I own the Moto X Pure (which is a dreamboat btw), so this Moto G Play is the simple bulky cheap version for my backup. I loved that it already has Amazon integrated so I don't have to go through the security settings on my X Pure.I opt-ed for the Amazon ads and it isn't ""IN YO' FACE"". The ads are subtle, soo subtle. They only appear on your lock screen, which isn't a big deal for me. Who looks at their lock screen anyways? Unless you are in awe with your lock screen......Now onto the good stuff:- No bloatware like the Samsung!- YOU CAN PUT AN SD CARD INSIDE!!!11!! (take that nexus)- Easy to navigate AND customize to your freakin' liking!- Simply beautiful set-up (#ILoveAndroid)- Battery can last pretty much the whole day (of course it depends on how much you use it, but it lasts much longer than my Samsung).- Camera quality is finneeeee, even at 8mp- Also, it is unlocked! FREAKING WIN!The only con is that this phone, the Moto G Play, has a removable back. I know, I know-- it SHOULDN'T be a BIIIG deal, but it is to me. I hate taking off the back JUST to install the battery and the sim card.. and the sd card. I don't know, I'm just not a fan of the removal-able battery phones. It just reminds me of Samsung and the cheap phones that they have. That could just be me.. but sadly, this phone is being returned because of it.",4,1
330603,Samsung Galaxy Note II N7100 16GB Gray-Unlocked International Phone,,"Great big screen, pen work wells, but the samsung software is bad. My outlook, which have multiple sub folders will not sync. And calendar sometimes not coming in!!",2,3
200396,Huawei Mate 2 - Factory Unlocked (Black),Huawei,"Great battery life. Not the fastest or the best screen, but the screens are all so good these days it's hard to tell the difference. If you want a BIG phone, this is it.",4,1
211359,LG Electronics G3 Stylus D690 Dual SIM - Factory Unlocked Phone - Retail Packaging (Black Titanium),LG,"Great battery life. I like use stylus, but gps not working like navigator.",3,3
118336,BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Black,BLU,Great battery life. Bad camera expected for the price though. Can't beat it.,5,1
71989,Apple iPhone 7 Plus Unlocked Phone 128 GB - US Version (Gold),Apple,Great as described,5,1
317518,Samsung Galaxy J5 SM-J500M/DS Factory Unlocked Dual Sim Smartphone - International Version (White),Samsung,Great ! 5 min call from us sim and then use any where.,5,1
187525,HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Black (No Warranty),HTC,Great,3,1
307771,Samsung Galaxy Core II Dual SIM G355M Factory Unlocked Phone - Unlocked (Black),Samsung,Great,5,1
107451,BLU Dash 5.5 - Unlocked Cell Phones - Retail Packaging - Grey,BLU,Grate GRATE GRATE Rated 7 Stars,5,2
90737,BlackBerry Curve 3G 9360 Black Qwerty,,Granted things break but this company provides a phone number that just goes to an ext with a full voice mailbox. i cant even get an answer about a warranty exisiting nevermind resolution. never will i purchase through hp electronics again.,1,1
382147,Samsung S5830 Galaxy Ace - Unlocked Phone - Black,Samsung,"Gran smartphone para el precio, excelentes prestaciones, super liviano y con un muy buen procesador. Me sorprendió gratamente el hecho de que aunque en las especifiaciones del producto dice que trae Android 2.2 realmente vino con Android 2.3.6 y anda muuuuy rápido.En cuanto al envío fue inmejorable, incluso más rápido de lo que esperaba.",5,20
1387,"6.0"" FWVGA Screen MTK6577 Dual Core 1.2GHz Android 4.0 3G Smart Phone N9776 (White)",Ulefone,"GR8 PHONE!!!! All the benefits of a Samsung w.o the inflated price!! I love the screen size! Its bigger than the note 2/3 guys so it makes the viewing better, but harder to find really cool cases. All in all well worth the lack in accesories for the phone.",5,5
19321,Apple iPhone 5 16GB Factory Unlocked GSM Cell Phone - White,,Got what I paid for.,5,2
15225,Apple iPhone 4S 32GB Unlocked GSM Smartphone w/ 8MP Camera w/ Siri & iCloud - Black (Certified Refurbished),,"got what i paid for, even a lil more to my advantage",5,1
225154,LG Google Nexus 5 D820 Black 32GB GSM Unlocked (Certified Refurbished),LG,"Got this to replace my smashed original Nexus 5. Great deal for this phone. Phone looks great, don't see any blemishes. Note that it comes with the original 4.x software version so you'll spend time waiting for the new versions to download and install. Also, if you have your old phone data in Google backup, I suggest disabling backup/restore and waiting on 5.x/Lollipop to download to install before turning it back on. It doesn't come with the original charger but the a folding wall charger. Charger works fine but i use wireless charging anyway.Con: Had the common issue of wireless charging not working. Just use your thumbs and press down on the back of the case right above the ""s"" in Nexus. You should hear a click and the wireless will then work.",5,25
240265,"Microsoft Lumia 950 RM-1104 5.2"" 20mp 3gb Ram 32gb 4g Smartphone International Version No Warranty (white)",Nokia,got this to replace my htc one m8 which I had dropped in 5 feet of water while at lake. Always wanted a 950 but was initially too expensive I purchased a dual sim 950 for 309.00 setup was eay and the phone works great could not be more pleased,5,1
276951,Nokia X3 Slider GSM Quad-Band Unlocked Cell Phone with 3.5 MP Camera and 2 GB SD Slot Memory -- U.S. Version with Warranty (Blue),Nokia,"Got this phone today. Right out of the box it appeared impressive, pleasing to eye and touch. Tried to get the back cover off according to the manual's instructions but it was no go. Finally I got my jeweler's screw driver out to try prying around the edges. Fortunately without damage, I've discovered what the manual omitted from their instructions. You have to pry up, gently, the lower back case with a blade or tiny screw driver before pushing down and sliding it out. The bottom part of the cover has two prong like tabs which will prevent you from sliding it until you pry it up first. Having survived this part of the struggle then I proceeded to install the simm card and battery. Looking at the manual again I tried to flip up the simm door and it just fell out. It appears the simm door was already damaged and was just pressed in there hoping to pass for the sale. So I never got past this part and requested a return RMA label from Amazon. The simm door and back cover definitely could use a more robust design. In my humble opinion, while this phone offers lots of pleasing features, Nokia dropped the ball.It's going to be returned via UPS tomorrow for full refund.",2,28
252208,Motorola Moto G LTE- Factory Unlocked US Warranty (Black),,"Got this phone to replace my Nexus 4 when it unfortunately got wet. I absolutely love this phone after the few days I have had it. I love the ability to add up to 32GB of memory. I love that it isn't as big as most smartphones. I also love the fact that it has LTE, which my Nexus 4 did not have. The stock android experience is the best experience in my opinion. I also love the fact that Otterbox makes a case for it. Although a case does not make the phone perform better, I do believe that it will allow the phone to perform longer. Excellent phone and I hope when it is time for a new one that there will be an upgraded model as amazing as this.",5,1
181590,Figo Virtue 4.0 - Unlocked Dual Sim Smartphone - GSM Unlocked (Black),FIGO,Got this phone for my son and he really likes it but was in his pocket and he tripped and fell and guess landed on the side the phone was on and it moved the screen monitor so there was no picture anymore. Did notify seller and they are replacing it as no cracks or any other physical damage. Seems very sensitive though if that's what happens when it's dropped. Hopefully just a freak deal.,3,2
183534,Grand 5.5 HD Smartphone in Gray,,"Got this phone for my husband and he couldn't be happier with it. Excellent phone. Great volumn for calls, and vid's, music, etc. Great size to hold, my husband has large, wide hands, and this one he can hold onto. Has a bit of weight to it. Very attractive. The sim cards were a breeze to insert, I say this because the last Blu he had, the doors for the sim were a thin metal plate, and would not stay closed. You would have to use a piece of tape to hold the door down, and, the sim would not always lie flush against the prongs. This time, it's a slot built right into the phone, so the sim slides right in and stays! Well worth what I paid! I would highly recommend this phone. Blu knocked it out of the park this time!",5,19
312258,Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version),Samsung,"Got this phone for my 12year old daughter and and she Absolutely love it, as some great apps also.",5,1
199156,Huawei Ascend Mate 7 16GB Unlocked GSM 4G LTE Quad-Core Smartphone with 13MP Camera - Black,,Got this phone a week ago. I'm loving it..Best battery on a phone..,5,1
347800,Samsung Galaxy S5 G900A 16GB Unlocked GSM 4G LTE 16MP Camera Smartphone w/ 16MP Camera - Shimmery White (Certified Refurbished),Samsung,"Got this for my little brother since he practically goes through a phone every one to two years. This is the same model I have and I love that you can add storage and it's water ""resistant"". This phone worked perfectly with our AT&T plan. He's happy and so am I.",5,4
289997,Pantech Crux Touch Screen Cell Phone Verizon - No Contract Required - Good ESN,HTC,got this for my 13 yr old son wanted a touch screen he loves it and i like it becouse its not a smart phone to run my bill up,5,1
348516,"Samsung Galaxy S5 G900M 16GB Unlocked GSM Cell Phone w/ USA 4G LTE - Black, INTERNATIONAL VERSION NO WARRANTY",Samsung,Got this for a relative and they love it.,5,2
386565,"Smart Watch,[U.S. Warranty]JoyGeek All-in-1 Bluetooth Watch Wrist Watch Phone with SIM Card Slot and NFC for IOS Apple iPhone,Android Samsung HTC Sony LG Smartphones(Gold)",JoyGeek,Got the watch for the holidays. Works well and I does what it is supposed to. Only issue was pairing with the phone. The phone couldn't connect until a pairing request was sent from the watch. Sync also took longer than described but it happened and now it is working perfectly. Good performance for the price.This was not a paid reviewMotorola Droid Turbo,4,4
380148,Samsung Reality u820 Black Verizon Wireless [Non-retail Packaging],Samsung,"got the used phone in a timely matter, it came in basic wear and tear condition, works fine, came with the charger. only reason I am rating it low is because there are scratches on the screen, and I think the seller SHOULD 100% inform about screen scratches. other little wear and tear stuff on the edges are given, and not an issue, but scratches on the screen should be noted..",2,3
258495,Nextbit Robin Factory Unlocked GSM Smartphone - Mint (U.S. Warranty),,"Got the Robin early this morning, it was easy to set up and so far, I like it. I'm gonna update this review after a month of use with this phone, so don't expect this review to be helpful, yet.Oh, this phone is bigger than I imagined it to be, so that's a plus.",5,2
367235,"Samsung Galaxy S6 SM-G920A Unlocked Smartphone, 32GB, (Gold Platinum)",,got the phone to work with 4g with straight talk. im loving the phone. cheaper to buy here than from at&t or bestbuy. this is a legit phone.,5,30
97683,Blackberry Porsche Design P'9982 64gb Factory Unlocked in Silver / Dark Platinum P9982 Luxury Mobile Smart Phone Genuine (4g Lte 1800/2600/900/800) - International Version No Warranty,,Got the phone for my husband for xmas present to replace the out model.it is very nice and very light too,5,11
376103,Samsung Google Nexus S - Unlocked GSM Phone International Version/Warranty 3G Bands 900/1700/2100,Samsung,"Got the phone even after the reviews, so I knew what was being bought. Set to two stars for seller's lack of honesty, which clearly stated the product as NEW on the description. Apart from that, phone looks good and so far works fine. I hope they also honor the U.S. Warranty stated on the title.",2,1
216880,LG G3 Beat D722J 8GB Unlocked GSM Quad-Core Android Smartphone w/ 8MP Camera - Metallic Black - International Version,LG,Got sent a broken phone and was not unlocked,1,1
395217,Sony Xperia Z3 Plus E6533 32GB Aqua Green Dual Sim Unlocked International GSM model - No Warranty,,"got scared a little when it came all in chinese language, had to look at another android device to refresh my memory where do you change language :) And then mobile data wasnt working right away, but looks like you just need to ""download internet and mms settings"" form ""settings - wireless and networks - ...more"". And after that T-mobile date works at full speed, with LTE and everything.I saw comments that the phone is heating alot, that is not really true, i had Z1 and Z3 before, it is not getting any hotter than the previous ones. Of course if you leave it in the sun, in a summer day in Las Vegas, it will get hot, but since it is waterproof in that case i just put it under running water, or go swimming with it at a pool to cool it down :) very convenient and effective.",5,3
263922,Nokia E52 E Series Unlocked Smart Cell Phone GSM GPS 3G Bluetooth WiFi Bar (Gold),Nokia,Got it for uncle who loves Nokia.,5,1
185340,Honor 8 Dual Camera Unlocked Phone 64GB - Midnight Black - GSM - US Warranty,,"Got it for 260 bucks in black friday.Great phone for the price, works great in Costa Rica(Kolbi ICE).",5,2
19672,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,Got for granddaughter she loves it Verizon put it on line no problem at all,5,1
310710,Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(International Version),Samsung,Got exactly what I wanted.I was informed of my phone's location and it arrived on time .thank u,5,1
181621,Figo Virtue 4.0 - Unlocked Dual Sim Smartphone - GSM Unlocked (Black),FIGO,Got exactly wat i purchased,5,1
184779,Hipipooo 4 Inch IP68 Waterproof 3G Rugged Android 4.4.2 Smartphone 1.2GHz Quad Core Dual Sim Dustproof Shockproof Capacitive Screen GPS 5MP Supporting NFC,,Got as a gift for my dad and he loves it. It's really simple for him to use. Only 2 problem we had with it was front facing camera isn't good and doesn't connect to WiFi. It's a good looking phone but it would look better if they slimmed it down a little.,4,1
19679,Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - Black.,Apple,got a used iPhone 5 the price was kind of crazy because of the condition of the phone it definitely wasn't worth $220,5,2
395745,Sony Xperia Z3+ (Z3 Plus) E6553 5.2-Inch 32GB Factory Unlocked Smartphone (Copper) - International Stock - No Warranty,,"Gorgeous phone. Aesthetically ranks 10/10. Amazing look and feel to it. But.....andt this is a major deal breaking but!This phone runs extremely hot. I mean hot enough to cook your dinner on. It's really a shame as I was trying to convince myself to keep it despite this major flaw. But the reality is if the form doesn't follow function then it is useless as far as I am concerned.I really hope Sony tries to make another iteration of this phone without the Snapdragon 810 processor. The phone is too thin to dissipate the heat generated by this monster processor, and the design of the phone prohibits the effective use of this chip. Apparently a software patch will be out soon, but this will only serve to slow down the processor. At the end of the day, this is a hardware issue.I don't know what else quite frankly I'll be purchasing as I don't think anything comes close to it in terms of aesthetic appeal.On another note, the phone was shipped in an unsealed box. I am not used to purchasing new phones in an open box, and it would be nice if the vendor stated this before shipping it.",2,5
394028,"Sony Xperia Z3 Compact D5803 16GB 4G LTE 4.6"" Unlocked GSM Android Smartphone - Black - International Version No Warranty",,"Gorgeous phone, but am extremely irritated with the German T-Mobile apps that I can't remove (unless I wanted to root and degrade the camera... no thanks). Had I known that this ""unlocked"" phone was a previous carrier phone (versus from Sony), I would not have ordered it.",2,8
409571,"VIVO IV Full HD Super Amoled,13MP,(16GB+2GBRAM)-Factory Unlocked (White Silver)",BLU,"Gorgeous phone, and so thin. The only problem is Blu's software. It is extremely laggy, hard to understand do to bad translations, and it absolutely kills battery life. This phone drains at a rate of around 1% per 50 seconds or so. You'll get about an hour and a half out of the same size battery as the nexus 5. Flat out unacceptable.Also, at the time of ordering, Amazon.coms description states the phone as being upgradeable to kitkat 4.4. That is a complete lie as it is still stuck on jelly bean. Blu promised the update by the end of June, and as of August 18th it has neither delivered on that promise nor explained why it has not. Don't trust this lemon of a phone (that is lacking both lte and nfc by the way), or Blu at all.",1,1
228715,"LG Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 5"" True HD IPS+ Multi-Touchscreen -White",,Google Nexus 5 used very comfortable and safe. it's particularly great if this phone send a earphone. I like this phone.,5,1
228990,"LG Nexus 5X Unlocked Smart Phone, 5.2"" Ice Blue, 32GB Storage, US Warranty",LG Electronics,"Good1. The latest version of Google's Nexus line.2. Better camera than Nexus 53. Better battery life than Nexus 5Bad1. Wider than Nexus 5. I wish my hands would grow 5% year over year but they don't.2. No Qi charging. It does not even mention there won't be one. But given that Nexus 5 had it, I thought this one will have it as well.3. The Fingerprint scanner is at the back. I would have preferred if it was in the front like iPhone 6.4. It feels slower and sluggish compared to Samsung Galaxy S6.Ugly1. USB-C - It comes with a USB-C to USB-C cable. Which means that one has to buy a USB to USB-C cable to charge it using a laptop or via USB car charger. Google should have given some thought to that.2. The volume buttons have been moved from left to right side. So, the right side has three buttons - power, volume up and volume down. There is not just enough space left to hold the phone. I mistakenly end up pressing volume button while just holding the phone during a phone call.",3,3
403967,"Unlocked Samsung S5570 Galaxy Mini Touchscreen, Wi-Fi, 3G, Android International Smart Phone in Chic White",Samsung,"Good, inexpensive, unlocked Android phone. Very interesting dynamic wallpaper. Youtube works well on this phone. The display is quite good. Very responsive while using Wifi to browser the web. The phone lags in playing Angry Bird probably due to a slow processor. The battery life is just ok. But most people with smarthphones probably drain their phone battery too quick by playing games, listening to music anyway. If one uses it mainly for phone calls and texting, it battery life would be quite sufficient.",4,2
407558,Verizon Samsung Alias 2 U750 No Contract 3G MP3 Cell Phone Black,Samsung,Good used phone. Came in mail very quickly. In good shape except charger hole was missing cover. Charger included. kool.,5,1
40157,Apple iPhone 5s 16GB (Silver) - Verizon Wireless,Apple,Good state as promised,4,1
343509,Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE 8-Core Smartphone w/ 13MP Camera - White Frost (No Warranty),Samsung,Good smart phone!,5,2
187953,HTC Desire 626s OPM9110 - White - (Metro PCS) Clean ESN,HTC,"Good slim phone, very stylish. The only problems I can address is the small storage capacity and the speakers when trying to play YouTube or music only utilizes the bottom speaker near where you talk.",3,3
78996,Apple Watch 38mm Stainless Steel Case w/ Black Classic Buckle,,Good size great price and arrive quickly,5,1
267532,NOKIA LUMIA 2520 - 32GB - BLACK-SILK - TABLET PC - LTE 4G RX-113 - Unlocked - International Version No Warranty,,Good service - Disappointed with battery life of the unit and with the type of plug that came with it -needed to purchase an adapter,4,1
67405,Apple iPhone 6s Plus 128 GB International Warranty Unlocked Cellphone - Retail Packaging (Gold),Apple,Good sell good iPhone thankyou..........,5,2
380228,Samsung Rogue U960 CDMA phone for Verizon Wireless Network with No Contract,Samsung,Good reliable phone. Works as advertised. Nice to find a reliable phone that is not required to have a data plan.,4,2
379927,Samsung R355C Net 10 Unlimited,Samsung,Good reception everywhere. The sound is loud and clear. The buttons are a little small if you have big hands and it shuts off unexpectedly when using an SD card.,4,2
330285,Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,"Good quality Samsung Galaxy note smartphone with excellent priceI recommend it to everyone looking for this phone,working with my Network provider here in AustraliaThanks",5,1
377876,Samsung J3 16GB Black - Unlocked Phone - (U.S. Warranty Model SM-J320AZKAXAR),,"GOOD QUALITY PHONE, LOTS OF FEATURES, AND GOOD PRICING ON AMAZON. GOT FOR MY SONS - NOT MUCH DIFFERENT FROM MY S6!",5,1
248049,Motorola DROID Turbo - 32GB Android Smartphone - Verizon Unlocked - Black (Certified Refurbished),,good quality and delivered as expected,5,2
191773,"HTC One E9 Plus dual sim 5.5"" Factory Unlocked (4G LTE | 3GB RAM / 32G ROM | Delicate Rose/White) - International Stock No Warranty",HTC,"good quality , functional",5,1
325769,Samsung Galaxy Note 4 N910a 32GB Unlocked GSM 4G LTE Smartphone White,Samsung,Good Product..but I wish the charger was an original one..,5,1
369346,Samsung Galaxy S7 32 GB Unlocked Phone - G930FD Dual SIM - Black (International Version - No Warranty),Samsung,Good product. No issues. I got exactly what was advertised and in perfect condition. I have been using it for about one week now and it works good. The dual sim option works good with no issues.,5,2
390970,"Sony Xperia XA Ultra unlocked smartphone,16GB Black (US Warranty)",Sony,"Good product, slightly large in size for a small palm. Accessory is simple, only a charger included. It took several days to be prepared for shipment, but superisingly got it by taking only one day after the shipment.",4,1
235491,LG OPTIMUS L7 P705 Factory Unlocked International Version GSM Android Phone No warranty - Black Pink,LG,"good product, levanta 3g para todas las operadoras en venezuela tienen que hacerle configuracion del apn y colocarle plan androi.",5,1
301090,"RCA G1 5.5"" Hd, Unlocked Dual Sim, 8Mp Camera, 8Gb Rom, 1Gb Ram, android 4.4 - Black",RCA,"Good product, I am satisfied with this purchase",4,8
219362,LG G3 D855 16GB Metallic Black Factory Unlocked 4G 3G 2G 2G GSM 850/900/1800/1900,LG,"Good product, excellent seller",5,1
145814,BLU Studio C 5+5 LTE Smartphone - GSM Unlocked - Black,BLU,"Good product, does everything I need done.",5,1
13999,Apple iPhone 4S 32GB (Black) Unlocked - Verizon,Apple,"Good price, wish they would of told me it had after market back. But for the price I paid, I knew there had to be some type of alteration",4,1
188604,"HTC DROID INCREDIBLE 2 Android Phone, Black (Verizon Wireless)",HTC,good price for a simple smart phone,4,1
243097,Moto G Plus (4th Gen.) Unlocked - Black - 16GB - U.S. Warranty,Motorola,Good price for a quality phone out of the main stream,5,1
10894,Apple iPhone 4 A1332 32GB White (GSM Unlocked),Apple,Good price,5,1
350580,Samsung Galaxy S5 Mini G800F 16GB Unlocked Cellphone - International Version (Black),Samsung,"Good phone... It's the international version, which calls for a EU sim before it can be used anywhere else. That said, my T-mobile sim, unlocked, worked here in the US. Mercate group offered some solid customer service too. Will likely improve with more widely available in the US - as early adoption leads to lack of online support for issues.The good: 1. s5 features, in a smaller package. 2. Price. 3. Availability well before US version gets here. 4. Very light and feels great in your hands. 5. Delivery and customer service from seller. 6. No US manufacturer bloat-ware!A few nit-picks - 1. came with kit kat 4.2 and not 4.4. 2. LTE support is supposedly there, but doesn't seem to work very well (limited band, most likely in the US) 3. battery life is terrible (cannot make it throughout the day, with minimal use). 4. screen isn't quite as good as the s5 full-size. 5. uses USB 2.0 as opposed to 3.0 on the full-size s5.",4,9
357106,"Samsung Galaxy S5 SM-G900FD Factory Unlocked Cellphone, International Version, Retail Packaging, 16GB, White",Samsung,Good phone. I like the dual sim. Just wish the lte worked with tmobile in the US,4,2
118231,BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Black,BLU,"good phone. currently using it as a backup. great for low intensity use! unfortunately, I am not a low intensity user. The device only has 1gb of ram which causes the phone to pause for 5 seconds at a time when surfing. probably due to all those automated predictions the browser or google is doing. Sometimes apps don't feel like they start up fast enough. Touches dont register too well. yeah, I know I can clear the apps in the background, but doing that every time i want dcent perfornance... No thanks.Aside from that, if you bought this phone ONLY for battery life then you've come to the right place! Even after long 16 hour day I still had 60% left. I had an zenfone 2 which would be around 10% after the usage I put this thing through. My use largely consists of YouTube videos and music using the WiFi and a Bluetooth headset, podcasts and some web surfing. 4 - 6 hours usage after a day with power left over.4G, wifi and phone antennas all work just fine. bars are consistenly on the high side.Poor performance from bluetooth.The Bluetooth connection skips on a regular basis with ALL types of audio. Downloaded music, podcasts, streaming. Additionally, when watching YouTube videos you can see the audio is not in sync and audio stutters every few seconds. Its not the headset, because I tried it with some Bluetooth speakers and I heard the distinct skips/stutters there too. BT speakers tend to hide skips better but theyre still there. (update 6/3/16)No skips when using a 3.5mm male/male cable to speakers or wired headphones.before I forget....it comes packaged with a USB cable, some paperwork, a plastic screen protector and a hard plastic case. you'll need the latter as the phone is slippery as glass. feels hefty and quite solid in hand(non-removable 4000mah battery).",1,1
232507,"LG Optimus Factory Unlocked Gsm Android Phone L7 P705, Black",LG,"Good phone, with android 4, almost all the apps fit. The only thing I don't like is when I install many heavy apps, like candy crash and so on, then the phone become slow. I think because it only has 500 MB of RAM",4,1
398908,Sprint CDMA Blackberry Curve 8530 (Black),BlackBerry,"good phone, used for work mostly. Emails and BBMs. Dependable, as in battery usage, but Sprint service isn't the greatest.",4,1
164869,BLU Z3 - Dual Sim Phone - GSM unlocked -Black/Blue,BLU,"Good phone, simple and meet my expectations, works fine in Venezuela",5,1
183882,GreatCall Jitterbug5 Easy-to-Use Cell Phone and Medical Alert Device for Seniors - Blue,Jitterbug,"Good phone, paid more than service was said to cost.",3,3
198244,Htc Touch Pro 2 T7373 Unlocked GSM Smartphone / Qwerty Keyboard / Touchscreen / 3.5g Quadband - International Version No Warranty,HTC,"Good phone, it's what I was expecting..perfomance very good. Amazon delivery the best I received in 5 days in New Zealand.",4,1
127869,BLU Life Pure Unlocked Phone (Black),BLU,"Good phone, Good price. Takes great picture!",5,1
230436,LG Nexus 5X Unlocked Smartphone - Mint 16GB (U.S. Warranty),LG,"Good phone, good Google service,always think it Better than iOS!",5,1
302435,"RIM BlackBerry 8830 Phone, Black (Sprint, CDMA) Unlocked for international (Non-USA) GSM Carriers - No Contract Required. QWERTY. PDA.",Blackberry,"good phone, good customer service received after minor problem with previous phone order. Would not hesitate to recommend this vendor.",4,2
278315,"OnePlus One White 5.5 inch 4G FDD-LTE SmartPhone Android 4.4 IPS Capacitive Screen Phablet, Qualcomm Snapdragon 801(8974AC), Krait 400 Quad Core 2.5GHz RAM 3GB WCDMA GSM 5Mp+13.0MP Camera,1920 x 1080 Pixel Unlock",,"Good phone, easy to use with no noticeable bugs, unlike most android phones, camera is probably the one area they need to work on, particularly for night time photography.",4,4
127506,BLU Life Pure Unlocked Phone (Black),BLU,"Good phone, but there is no update for it, and won't be. So hope you like 4.2",4,1
107444,BLU Dash 5.5 - Unlocked Cell Phones - Retail Packaging - Grey,BLU,Good phone worth the money,5,1
156036,BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,Good phone touch screen malfunctioned after a week.,4,2
80079,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage",ASUS Computers,"good phone let down by mistakesyeah companies call them missights, they are mistakesreturn, home, and menu buttons do NOT light upwhy? only asus knowsi wonder how much it cost to implement that featuredid i know this before buying it? yes. cuz i bought the original zenfone 2 non laser. i thought i could live with it i cannotme be normal userme need button to light up so i can see what i am pressing cuz i'm blind like batmanand i need the option to ON ALL THE TIME, if you do, implement it so it wont be a screweupother issues:asus apps. i call it malware, samsung is guilty of this as well but google step in and rectified that for the most partasus is still guitlyl i dont need a memory manager if it worked correctly form google stockmanufacturers need to add there own spice which is fine, until they break thingsasus wants comments: stop breaking things that already workbut i do like a lot of your ideasstop poorly implementing them as in breakingn native functionsKNOCK IT OFF ASUS AND OTHER MANUFACTURESbut MAINLY, light the buttons up for god sakesnot buying anymore asus phones until you doi held off on my review until i use it a few months...dude forget everything i said make the buttons light up",1,1
141743,"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,Good phone just need cases for it,4,2
180706,"ECOOPRO Rugged Unlocked GSM Cell Phone (Gold) - Dual SIM Mobile Device - Shockproof, Waterproof, Dustproof - Rear Camera, Flashlight, USB Charger - 2-Week Battery Life (Gold)",,"Good phone if you need one you can get beat up. Would be 5 star if they gave you a instruction book. They do not I got two of these phones. Most complaints I see on them is lack of features, well they tell you that in the description. Great only having to charge it once a weak or so.",4,3
191365,HTC myTouch 4G Slide Global QWERTY Unlocked GSM Android Smartphone,HTC,Good phone if the applications would work. Had issues with apps constantly crashing or erroring out. Had it about a year and it died. DONT BUY. Its a waste of money,3,6
316226,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Black)",Samsung,"Good phone great deal for the price, but not perfect. If it had 16 gb of memory I would give it a better rating. The problem is alot of apps won't load on the memory card so they take up space on the phone.",3,2
388005,Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (Pink),Sony,Good phone for the price. Sturdy and good display. Will recommend to people looking for low end smart phones with features!,4,3
406967,Verizon LG VX8300 No Contract Camera Cell Phone,LG,"Good phone for one who does not need smart phoneEasy to use..some memory, text, ring tone features",4,1
